casesDif,vacDif,FIPS,location,POPESTIMATE2019,Median_Household_Income_2019
1859.0,0.5549999999999999,44005,Rhode Island-Newport,82472,"80,862"
17937.0,0.442,44007,Rhode Island-Providence,637052,"62,165"
2501.0,0.538,44009,Rhode Island-Washington,125874,"86,450"
363.0,0.197,45001,South Carolina-Abbeville,24584,"46,499"
1737.0,0.26,45003,South Carolina-Aiken,171300,"56,824"
89.0,0.35500000000000004,45005,South Carolina-Allendale,8627,"32,147"
2893.0,0.22000000000000003,45007,South Carolina-Anderson,202424,"54,496"
134.0,0.274,45009,South Carolina-Bamberg,14108,"35,364"
218.0,0.30300000000000005,45011,South Carolina-Barnwell,20924,"36,675"
1679.0,0.33899999999999997,45013,South Carolina-Beaufort,192638,"73,890"
3021.0,0.262,45015,South Carolina-Berkeley,228952,"68,690"
123.0,0.21600000000000003,45017,South Carolina-Calhoun,14513,"47,090"
5748.0,0.36600000000000005,45019,South Carolina-Charleston,412615,"70,980"
810.0,0.19099999999999998,45021,South Carolina-Cherokee,57331,"46,905"
558.0,0.248,45023,South Carolina-Chester,32186,"45,400"
643.0,0.20400000000000001,45025,South Carolina-Chesterfield,45631,"42,441"
467.0,0.263,45027,South Carolina-Clarendon,33803,"39,900"
455.0,0.254,45029,South Carolina-Colleton,37705,"40,808"
796.0,0.262,45031,South Carolina-Darlington,66656,"44,007"
471.0,0.242,45033,South Carolina-Dillon,30352,"35,483"
3224.0,0.297,45035,South Carolina-Dorchester,163517,"68,051"
373.0,0.34099999999999997,45037,South Carolina-Edgefield,27349,"52,591"
313.0,0.33199999999999996,45039,South Carolina-Fairfield,22322,"42,496"
1407.0,0.28700000000000003,45041,South Carolina-Florence,138128,"49,770"
560.0,0.302,45043,South Carolina-Georgetown,63025,"53,747"
11727.0,0.34500000000000003,45045,South Carolina-Greenville,524748,"64,399"
1200.0,0.24200000000000005,45047,South Carolina-Greenwood,70963,"43,958"
240.0,0.34299999999999997,45049,South Carolina-Hampton,19316,"37,560"
5162.0,0.327,45051,South Carolina-Horry,354418,"53,648"
288.0,0.213,45053,South Carolina-Jasper,30294,"50,790"
841.0,0.35300000000000004,45055,South Carolina-Kershaw,66748,"56,318"
1376.0,0.242,45057,South Carolina-Lancaster,98280,"63,842"
1267.0,0.21900000000000003,45059,South Carolina-Laurens,67448,"47,038"
171.0,0.238,45061,South Carolina-Lee,16856,"37,710"
3869.0,0.318,45063,South Carolina-Lexington,299421,"62,059"
119.0,0.303,45065,South Carolina-McCormick,9462,"48,645"
319.0,0.247,45067,South Carolina-Marion,30565,"35,138"
514.0,0.235,45069,South Carolina-Marlboro,26157,"34,532"
700.0,0.302,45071,South Carolina-Newberry,38408,"50,773"
1500.0,0.29900000000000004,45073,South Carolina-Oconee,79450,"52,240"
1072.0,0.311,45075,South Carolina-Orangeburg,86231,"38,736"
2666.0,0.291,45077,South Carolina-Pickens,126974,"52,949"
6220.0,0.35900000000000004,45079,South Carolina-Richland,417027,"52,905"
176.0,0.179,45081,South Carolina-Saluda,20381,"49,493"
6157.0,0.247,45083,South Carolina-Spartanburg,320254,"55,588"
1151.0,0.263,45085,South Carolina-Sumter,106635,"49,611"
554.0,0.24399999999999997,45087,South Carolina-Union,27221,"42,851"
310.0,0.33,45089,South Carolina-Williamsburg,30256,"34,409"
5364.0,0.27,45091,South Carolina-York,281499,"68,468"
22.0,,46003,South Dakota-Aurora,2749,"56,360"
232.0,,46005,South Dakota-Beadle,18389,"51,844"
10.0,,46007,South Dakota-Bennett,3364,"36,345"
648.0,,46011,South Dakota-Brookings,35463,"59,036"
513.0,,46013,South Dakota-Brown,38883,"61,447"
28.0,,46015,South Dakota-Brule,5222,"65,008"
7.0,,46017,South Dakota-Buffalo,1982,"26,671"
113.0,,46019,South Dakota-Butte,10418,"50,105"
3.0,,46021,South Dakota-Campbell,1380,"56,043"
93.0,,46025,South Dakota-Clark,3740,"54,158"
140.0,,46027,South Dakota-Clay,14096,"51,039"
667.0,,46029,South Dakota-Codington,28092,"63,442"
16.0,,46031,South Dakota-Corson,4076,"32,848"
129.0,,46033,South Dakota-Custer,8929,"63,665"
297.0,,46035,South Dakota-Davison,19865,"57,367"
49.0,,46037,South Dakota-Day,5414,"51,516"
60.0,,46039,South Dakota-Deuel,4334,"65,217"
67.0,,46041,South Dakota-Dewey,5872,"47,640"
21.0,,46043,South Dakota-Douglas,2911,"56,030"
34.0,,46045,South Dakota-Edmunds,3857,"59,905"
12.0,,46049,South Dakota-Faulk,2307,"49,198"
83.0,,46051,South Dakota-Grant,7102,"60,057"
48.0,,46053,South Dakota-Gregory,4183,"42,868"
15.0,,46055,South Dakota-Haakon,1866,"50,747"
89.0,,46057,South Dakota-Hamlin,6224,"60,864"
27.0,,46059,South Dakota-Hand,3170,"56,239"
29.0,,46061,South Dakota-Hanson,3463,"78,478"
6.0,,46063,South Dakota-Harding,1307,"55,482"
224.0,,46065,South Dakota-Hughes,17487,"66,952"
132.0,,46067,South Dakota-Hutchinson,7287,"59,336"
2.0,,46069,South Dakota-Hyde,1295,"63,454"
11.0,,46071,South Dakota-Jackson,3335,"37,879"
9.0,,46073,South Dakota-Jerauld,2014,"52,162"
11.0,,46075,South Dakota-Jones,911,"52,650"
180.0,,46077,South Dakota-Kingsbury,4907,"61,992"
198.0,,46079,South Dakota-Lake,12769,"63,946"
192.0,,46081,South Dakota-Lawrence,25908,"53,902"
968.0,,46083,South Dakota-Lincoln,61235,"86,235"
61.0,,46085,South Dakota-Lyman,3787,"47,813"
73.0,,46087,South Dakota-McCook,5560,"62,535"
8.0,,46089,South Dakota-McPherson,2388,"43,243"
56.0,,46091,South Dakota-Marshall,4913,"59,103"
209.0,,46093,South Dakota-Meade,28469,"59,981"
12.0,,46095,South Dakota-Mellette,2068,"36,489"
36.0,,46097,South Dakota-Miner,2221,"52,230"
3744.0,,46099,South Dakota-Minnehaha,194153,"63,162"
49.0,,46101,South Dakota-Moody,6555,"61,029"
1036.0,,46103,South Dakota-Pennington,114407,"58,919"
12.0,,46105,South Dakota-Perkins,2833,"49,999"
20.0,,46107,South Dakota-Potter,2149,"58,012"
207.0,,46109,South Dakota-Roberts,10399,"49,088"
17.0,,46111,South Dakota-Sanborn,2345,"56,507"
50.0,,46115,South Dakota-Spink,6401,"54,666"
24.0,,46117,South Dakota-Stanley,3129,"70,472"
8.0,,46119,South Dakota-Sully,1377,"61,791"
16.0,,46121,South Dakota-Todd,10303,"34,015"
58.0,,46123,South Dakota-Tripp,5430,"50,503"
115.0,,46125,South Dakota-Turner,8316,"63,852"
247.0,,46127,South Dakota-Union,16003,"83,910"
47.0,,46129,South Dakota-Walworth,5421,"51,472"
312.0,,46135,South Dakota-Yankton,22837,"60,868"
5.0,,46137,South Dakota-Ziebach,2801,"33,508"
838.0,0.351,47001,Tennessee-Anderson,76991,"50,973"
928.0,0.21200000000000002,47003,Tennessee-Bedford,49684,"50,539"
179.0,0.23500000000000004,47005,Tennessee-Benton,16199,"42,322"
219.0,0.19,47007,Tennessee-Bledsoe,15085,"42,730"
1898.0,0.31,47009,Tennessee-Blount,133396,"59,368"
2409.0,0.23000000000000004,47011,Tennessee-Bradley,108233,"52,534"
394.0,0.23399999999999999,47013,Tennessee-Campbell,39778,"42,500"
195.0,0.16799999999999998,47015,Tennessee-Cannon,14583,"52,960"
227.0,0.20900000000000002,47017,Tennessee-Carroll,27710,"43,258"
799.0,0.20700000000000002,47019,Tennessee-Carter,56396,"39,964"
760.0,0.282,47021,Tennessee-Cheatham,40828,"62,786"
188.0,0.179,47023,Tennessee-Chester,17306,"50,769"
438.0,0.25299999999999995,47025,Tennessee-Claiborne,31919,"40,116"
49.0,0.186,47027,Tennessee-Clay,7597,"36,694"
557.0,0.312,47029,Tennessee-Cocke,36017,"40,528"
667.0,0.245,47031,Tennessee-Coffee,56717,"54,931"
89.0,0.202,47033,Tennessee-Crockett,14189,"45,642"
778.0,0.257,47035,Tennessee-Cumberland,60832,"49,142"
9854.0,0.387,47037,Tennessee-Davidson,692999,"63,846"
84.0,0.18300000000000002,47039,Tennessee-Decatur,11608,"45,215"
885.0,0.252,47043,Tennessee-Dickson,53856,"59,126"
291.0,0.177,47045,Tennessee-Dyer,37122,"48,770"
544.0,0.308,47047,Tennessee-Fayette,41044,"67,345"
229.0,0.183,47049,Tennessee-Fentress,18568,"38,608"
501.0,0.22499999999999998,47051,Tennessee-Franklin,42255,"54,319"
483.0,0.21800000000000003,47053,Tennessee-Gibson,49114,"46,384"
310.0,0.21399999999999997,47055,Tennessee-Giles,29481,"50,847"
251.0,0.289,47057,Tennessee-Grainger,23406,"44,929"
751.0,0.22999999999999995,47059,Tennessee-Greene,69127,"44,975"
120.0,0.13999999999999999,47061,Tennessee-Grundy,13409,"38,447"
664.0,0.244,47063,Tennessee-Hamblen,64873,"46,842"
4837.0,0.33899999999999997,47065,Tennessee-Hamilton,367776,"57,802"
125.0,0.138,47067,Tennessee-Hancock,6605,"31,938"
165.0,0.21299999999999997,47069,Tennessee-Hardeman,25049,"40,989"
299.0,0.20399999999999996,47071,Tennessee-Hardin,25627,"44,510"
1088.0,0.23399999999999999,47073,Tennessee-Hawkins,56855,"46,602"
68.0,0.26199999999999996,47075,Tennessee-Haywood,17244,"38,950"
246.0,0.203,47077,Tennessee-Henderson,28050,"46,826"
393.0,0.20199999999999996,47079,Tennessee-Henry,32309,"43,159"
243.0,0.23199999999999998,47081,Tennessee-Hickman,25155,"46,176"
95.0,0.2,47083,Tennessee-Houston,8206,"40,915"
408.0,0.21400000000000002,47085,Tennessee-Humphreys,18596,"52,121"
117.0,0.257,47087,Tennessee-Jackson,11838,"41,749"
681.0,0.308,47089,Tennessee-Jefferson,54563,"50,332"
285.0,0.21799999999999997,47091,Tennessee-Johnson,17773,"40,219"
5192.0,0.368,47093,Tennessee-Knox,470137,"60,316"
50.0,0.186,47095,Tennessee-Lake,7010,"34,059"
171.0,0.22500000000000003,47097,Tennessee-Lauderdale,25608,"43,545"
537.0,0.191,47099,Tennessee-Lawrence,44163,"43,448"
157.0,0.179,47101,Tennessee-Lewis,12267,"45,874"
267.0,0.23399999999999999,47103,Tennessee-Lincoln,34436,"54,558"
555.0,0.40399999999999997,47105,Tennessee-Loudon,54039,"65,226"
736.0,0.23000000000000004,47107,Tennessee-McMinn,53810,"49,836"
206.0,0.231,47109,Tennessee-McNairy,25662,"45,469"
307.0,0.146,47111,Tennessee-Macon,24624,"44,334"
1492.0,0.33399999999999996,47113,Tennessee-Madison,98046,"50,401"
327.0,0.248,47115,Tennessee-Marion,28878,"47,675"
428.0,0.281,47117,Tennessee-Marshall,34507,"58,151"
1542.0,0.35799999999999993,47119,Tennessee-Maury,96795,"66,434"
165.0,0.394,47121,Tennessee-Meigs,12358,"48,334"
661.0,0.262,47123,Tennessee-Monroe,46650,"50,506"
3658.0,0.206,47125,Tennessee-Montgomery,209807,"57,606"
89.0,0.111,47127,Tennessee-Moore,6439,"61,804"
259.0,0.314,47129,Tennessee-Morgan,21385,"43,952"
258.0,0.185,47131,Tennessee-Obion,30249,"44,061"
243.0,0.186,47133,Tennessee-Overton,22271,"43,636"
39.0,0.18400000000000002,47135,Tennessee-Perry,8084,"42,939"
27.0,0.25,47137,Tennessee-Pickett,5068,"41,860"
353.0,0.247,47139,Tennessee-Polk,16764,"45,922"
1243.0,0.269,47141,Tennessee-Putnam,79957,"49,083"
236.0,0.247,47143,Tennessee-Rhea,33206,"47,599"
483.0,0.27099999999999996,47145,Tennessee-Roane,53476,"50,561"
1016.0,0.27899999999999997,47147,Tennessee-Robertson,71693,"65,790"
5371.0,0.299,47149,Tennessee-Rutherford,332125,"69,614"
355.0,0.26,47151,Tennessee-Scott,22102,"38,750"
203.0,0.17400000000000002,47153,Tennessee-Sequatchie,15071,"46,876"
1572.0,0.28900000000000003,47155,Tennessee-Sevier,98402,"54,476"
11722.0,0.29500000000000004,47157,Tennessee-Shelby,937070,"52,659"
252.0,0.165,47159,Tennessee-Smith,20115,"54,570"
144.0,0.21900000000000003,47161,Tennessee-Stewart,13699,"52,177"
3010.0,0.275,47163,Tennessee-Sullivan,158469,"51,303"
3182.0,0.266,47165,Tennessee-Sumner,191497,"69,391"
519.0,0.202,47167,Tennessee-Tipton,61715,"61,436"
144.0,0.197,47169,Tennessee-Trousdale,11277,"51,982"
265.0,0.252,47171,Tennessee-Unicoi,17914,"44,548"
237.0,0.21000000000000002,47173,Tennessee-Union,19936,"48,106"
292.0,0.22000000000000003,47177,Tennessee-Warren,41269,"46,144"
2091.0,0.31499999999999995,47179,Tennessee-Washington,129670,"51,879"
132.0,0.239,47181,Tennessee-Wayne,16644,"45,091"
451.0,0.176,47183,Tennessee-Weakley,33269,"42,506"
416.0,0.22599999999999998,47185,Tennessee-White,27378,"43,583"
3392.0,0.404,47187,Tennessee-Williamson,238556,"119,637"
2991.0,0.30700000000000005,47189,Tennessee-Wilson,144507,"80,080"
181.0,0.24700000000000003,48001,Texas-Anderson,57816,"48,461"
146.0,0.19599999999999998,48003,Texas-Andrews,18821,"74,918"
721.0,0.23399999999999999,48005,Texas-Angelina,86761,"51,750"
166.0,0.368,48007,Texas-Aransas,23364,"53,085"
43.0,0.24100000000000005,48009,Texas-Archer,8692,"63,731"
59.0,0.15000000000000002,48011,Texas-Armstrong,1853,"64,424"
455.0,0.277,48013,Texas-Atascosa,51140,"57,309"
405.0,0.305,48015,Texas-Austin,30107,"68,311"
71.0,0.118,48017,Texas-Bailey,6859,"46,174"
182.0,0.29200000000000004,48019,Texas-Bandera,23181,"59,604"
1369.0,0.33199999999999996,48021,Texas-Bastrop,88737,"62,627"
10.0,0.122,48023,Texas-Baylor,3525,"41,539"
141.0,0.20099999999999998,48025,Texas-Bee,32618,"44,171"
4486.0,0.20900000000000002,48027,Texas-Bell,363693,"54,831"
30658.0,0.376,48029,Texas-Bexar,2002445,"58,956"
93.0,0.356,48031,Texas-Blanco,11971,"68,404"
9.0,0.17099999999999999,48033,Texas-Borden,656,"71,926"
100.0,0.251,48035,Texas-Bosque,18594,"55,179"
1197.0,0.19199999999999998,48037,Texas-Bowie,93505,"51,207"
5812.0,0.348,48039,Texas-Brazoria,374699,"83,704"
6972.0,0.336,48041,Texas-Brazos,229418,"54,471"
61.0,0.322,48043,Texas-Brewster,9144,"48,581"
33.0,0.181,48045,Texas-Briscoe,1542,"44,259"
108.0,0.34099999999999997,48047,Texas-Brooks,7093,"31,410"
236.0,0.252,48049,Texas-Brown,37770,"56,040"
282.0,0.30200000000000005,48051,Texas-Burleson,18425,"61,745"
706.0,0.32899999999999996,48053,Texas-Burnet,48280,"62,827"
592.0,0.31600000000000006,48055,Texas-Caldwell,43579,"55,301"
480.0,0.322,48057,Texas-Calhoun,21237,"55,909"
72.0,0.20400000000000001,48059,Texas-Callahan,13941,"50,812"
5042.0,0.42800000000000005,48061,Texas-Cameron,422649,"40,893"
143.0,0.22999999999999995,48063,Texas-Camp,13078,"47,091"
211.0,0.14600000000000002,48065,Texas-Carson,5867,"69,760"
386.0,0.201,48067,Texas-Cass,30002,"44,529"
169.0,0.18300000000000002,48069,Texas-Castro,7484,"51,736"
998.0,0.259,48071,Texas-Chambers,43726,"93,351"
278.0,0.198,48073,Texas-Cherokee,52561,"46,576"
42.0,0.302,48075,Texas-Childress,7222,"44,095"
44.0,0.15299999999999994,48077,Texas-Clay,10465,"59,983"
87.0,0.21899999999999997,48079,Texas-Cochran,2825,"43,742"
31.0,0.21600000000000003,48081,Texas-Coke,3316,"48,435"
48.0,0.21000000000000002,48083,Texas-Coleman,8125,"44,834"
9539.0,0.427,48085,Texas-Collin,1035072,"96,847"
71.0,0.16299999999999998,48087,Texas-Collingsworth,2921,"40,314"
227.0,0.298,48089,Texas-Colorado,21467,"55,607"
2236.0,0.385,48091,Texas-Comal,156435,"87,976"
110.0,0.22,48093,Texas-Comanche,13629,"54,122"
174.0,0.29900000000000004,48095,Texas-Concho,2749,"43,321"
349.0,0.23500000000000004,48097,Texas-Cooke,41074,"61,186"
557.0,0.209,48099,Texas-Coryell,76543,"53,083"
7.0,0.251,48101,Texas-Cottle,1385,"40,449"
30.0,0.12499999999999997,48103,Texas-Crane,4759,"68,626"
24.0,0.222,48105,Texas-Crockett,3468,"54,165"
248.0,0.256,48107,Texas-Crosby,5701,"38,871"
22.0,0.35400000000000004,48109,Texas-Culberson,2146,"44,462"
280.0,0.122,48111,Texas-Dallam,7255,"55,793"
25262.0,0.349,48113,Texas-Dallas,2635603,"61,807"
32.0,0.184,48115,Texas-Dawson,12985,"48,165"
54.0,0.17700000000000002,48119,Texas-Delta,5327,"51,348"
12386.0,0.405,48121,Texas-Denton,888765,"90,910"
32.0,0.215,48125,Texas-Dickens,2185,"41,973"
1054.0,0.308,48127,Texas-Dimmit,10104,"40,315"
80.0,0.20900000000000002,48129,Texas-Donley,3263,"41,093"
105.0,0.32100000000000006,48131,Texas-Duval,11139,"37,100"
81.0,0.19999999999999998,48133,Texas-Eastland,18267,"46,991"
1215.0,0.22500000000000003,48135,Texas-Ector,166204,"65,564"
5.0,0.253,48137,Texas-Edwards,1915,"40,424"
2442.0,0.303,48139,Texas-Ellis,184765,"78,341"
299.0,0.212,48143,Texas-Erath,42536,"53,044"
110.0,0.245,48145,Texas-Falls,17282,"41,484"
297.0,0.20799999999999996,48147,Texas-Fannin,35554,"56,123"
506.0,0.30400000000000005,48149,Texas-Fayette,25308,"62,195"
16.0,0.187,48151,Texas-Fisher,3810,"51,053"
133.0,0.248,48153,Texas-Floyd,5754,"45,022"
5.0,0.176,48155,Texas-Foard,1156,"38,615"
119.0,0.20600000000000002,48159,Texas-Franklin,10749,"50,630"
233.0,0.214,48161,Texas-Freestone,19753,"52,511"
225.0,0.254,48163,Texas-Frio,20199,"40,360"
56.0,0.11199999999999999,48165,Texas-Gaines,21540,"67,171"
6513.0,0.347,48167,Texas-Galveston,341541,"73,214"
193.0,0.39999999999999997,48169,Texas-Garza,6238,"48,975"
165.0,0.31699999999999995,48171,Texas-Gillespie,26927,"62,143"
6.0,0.162,48173,Texas-Glasscock,1430,"93,759"
76.0,0.207,48175,Texas-Goliad,7607,"56,758"
134.0,0.287,48177,Texas-Gonzales,20899,"48,425"
568.0,0.21200000000000002,48179,Texas-Gray,21849,"52,543"
586.0,0.252,48181,Texas-Grayson,136143,"57,439"
771.0,0.243,48183,Texas-Gregg,124098,"53,137"
384.0,0.31800000000000006,48185,Texas-Grimes,28940,"51,651"
2304.0,0.34500000000000003,48187,Texas-Guadalupe,166970,"78,801"
150.0,0.22499999999999998,48189,Texas-Hale,33098,"49,187"
75.0,0.24899999999999994,48191,Texas-Hall,2992,"35,940"
59.0,0.26599999999999996,48193,Texas-Hamilton,8465,"52,505"
132.0,0.227,48195,Texas-Hansford,5380,"58,703"
21.0,0.21900000000000003,48197,Texas-Hardeman,3927,"40,057"
1212.0,0.188,48199,Texas-Hardin,57796,"62,616"
52142.0,0.36300000000000004,48201,Texas-Harris,4709243,"61,638"
900.0,0.215,48203,Texas-Harrison,66484,"55,171"
187.0,0.19499999999999998,48205,Texas-Hartley,5507,"72,796"
28.0,0.238,48207,Texas-Haskell,5665,"38,613"
3116.0,0.394,48209,Texas-Hays,230400,"72,890"
41.0,0.21500000000000002,48211,Texas-Hemphill,3831,"71,299"
494.0,0.22999999999999995,48213,Texas-Henderson,82822,"49,896"
15093.0,0.422,48215,Texas-Hidalgo,867221,"41,656"
259.0,0.22999999999999998,48217,Texas-Hill,36536,"53,210"
805.0,0.21099999999999997,48219,Texas-Hockley,23055,"51,149"
460.0,0.319,48221,Texas-Hood,61762,"74,534"
528.0,0.21700000000000003,48223,Texas-Hopkins,37063,"50,332"
392.0,0.23900000000000002,48225,Texas-Houston,22877,"43,601"
217.0,0.185,48227,Texas-Howard,36732,"61,112"
45.0,0.436,48229,Texas-Hudspeth,4875,"39,309"
1001.0,0.22200000000000003,48231,Texas-Hunt,98559,"57,513"
888.0,0.18200000000000002,48233,Texas-Hutchinson,20899,"57,936"
15.0,0.22999999999999998,48235,Texas-Irion,1565,"68,630"
-12.0,0.22400000000000003,48237,Texas-Jack,8945,"55,358"
186.0,0.20400000000000001,48239,Texas-Jackson,14760,"55,800"
244.0,0.176,48241,Texas-Jasper,35610,"47,252"
2278.0,0.268,48245,Texas-Jefferson,251315,"55,173"
1644.0,0.263,48251,Texas-Johnson,175997,"66,538"
-160.0,0.248,48253,Texas-Jones,19867,"51,094"
568.0,0.313,48255,Texas-Karnes,15356,"54,843"
1774.0,0.282,48257,Texas-Kaufman,136459,"75,009"
384.0,0.39699999999999996,48259,Texas-Kendall,47418,"94,899"
6.0,0.19300000000000003,48261,Texas-Kenedy,385,"46,132"
28.0,0.20199999999999996,48263,Texas-Kent,758,"52,591"
406.0,0.298,48265,Texas-Kerr,52422,"57,789"
38.0,0.263,48267,Texas-Kimble,4362,"44,757"
0.0,0.095,48269,Texas-King,267,"71,256"
10.0,0.246,48271,Texas-Kinney,3668,"47,076"
329.0,0.272,48273,Texas-Kleberg,30502,"47,169"
9.0,0.206,48275,Texas-Knox,3663,"40,808"
313.0,0.199,48277,Texas-Lamar,49781,"47,061"
522.0,0.208,48279,Texas-Lamb,12904,"42,719"
164.0,0.255,48281,Texas-Lampasas,21429,"58,817"
217.0,0.263,48285,Texas-Lavaca,20156,"52,632"
229.0,0.28700000000000003,48287,Texas-Lee,17295,"59,250"
114.0,0.23900000000000002,48289,Texas-Leon,17421,"50,522"
1174.0,0.223,48291,Texas-Liberty,88453,"53,274"
189.0,0.218,48293,Texas-Limestone,23389,"43,644"
54.0,0.174,48295,Texas-Lipscomb,3214,"65,388"
192.0,0.362,48299,Texas-Llano,21810,"55,617"
1.0,0.14200000000000002,48301,Texas-Loving,165,"88,487"
1346.0,0.237,48303,Texas-Lubbock,311087,"54,733"
21.0,0.20899999999999996,48305,Texas-Lynn,5956,"45,737"
50.0,0.212,48307,Texas-McCulloch,8011,"43,262"
2662.0,0.273,48309,Texas-McLennan,257080,"51,078"
3.0,0.276,48311,Texas-McMullen,733,"68,349"
118.0,0.25699999999999995,48313,Texas-Madison,14382,"46,274"
97.0,0.24900000000000003,48315,Texas-Marion,9848,"37,876"
38.0,0.152,48317,Texas-Martin,5743,"68,745"
36.0,0.31300000000000006,48319,Texas-Mason,4287,"54,914"
1113.0,0.28500000000000003,48321,Texas-Matagorda,36655,"49,276"
651.0,0.40199999999999997,48323,Texas-Maverick,58357,"40,017"
69.0,0.329,48325,Texas-Medina,51608,"60,695"
7.0,0.30399999999999994,48327,Texas-Menard,2099,"38,425"
1579.0,0.23099999999999998,48329,Texas-Midland,176444,"85,811"
248.0,0.247,48331,Texas-Milam,24721,"48,989"
29.0,0.21999999999999997,48333,Texas-Mills,4872,"46,876"
24.0,0.213,48335,Texas-Mitchell,8161,"44,457"
131.0,0.15799999999999997,48337,Texas-Montague,19848,"53,649"
10043.0,0.324,48339,Texas-Montgomery,607583,"88,833"
545.0,0.23399999999999999,48341,Texas-Moore,20931,"55,099"
116.0,0.24400000000000002,48343,Texas-Morris,12343,"43,304"
33.0,0.146,48345,Texas-Motley,1200,"40,217"
1100.0,0.22599999999999998,48347,Texas-Nacogdoches,64846,"46,207"
364.0,0.249,48349,Texas-Navarro,49978,"48,649"
70.0,0.12199999999999998,48351,Texas-Newton,13673,"45,890"
53.0,0.218,48353,Texas-Nolan,14833,"46,389"
4249.0,0.30400000000000005,48355,Texas-Nueces,362347,"56,079"
178.0,0.23099999999999998,48357,Texas-Ochiltree,9815,"62,567"
49.0,0.146,48359,Texas-Oldham,2115,"59,404"
1250.0,0.2,48361,Texas-Orange,83086,"62,976"
354.0,0.164,48365,Texas-Panola,23103,"56,882"
1506.0,0.25499999999999995,48367,Texas-Parker,143149,"82,501"
164.0,0.19699999999999995,48369,Texas-Parmer,9555,"50,607"
214.0,0.34600000000000003,48371,Texas-Pecos,15757,"52,763"
442.0,0.249,48373,Texas-Polk,51254,"50,416"
818.0,0.18600000000000005,48375,Texas-Potter,116818,"41,138"
35.0,0.5730000000000001,48377,Texas-Presidio,6612,"33,499"
54.0,0.209,48379,Texas-Rains,12401,"65,657"
893.0,0.18000000000000002,48381,Texas-Randall,137770,"70,694"
21.0,0.225,48383,Texas-Reagan,3842,"67,384"
6.0,0.273,48385,Texas-Real,3460,"40,834"
485.0,0.163,48389,Texas-Reeves,15951,"48,990"
68.0,0.281,48391,Texas-Refugio,6824,"46,883"
8.0,0.151,48393,Texas-Roberts,837,"70,705"
223.0,0.264,48395,Texas-Robertson,17104,"47,016"
1316.0,0.33499999999999996,48397,Texas-Rockwall,104862,"105,763"
58.0,0.238,48399,Texas-Runnels,10265,"48,650"
695.0,0.212,48401,Texas-Rusk,54386,"56,036"
33.0,0.19100000000000003,48403,Texas-Sabine,10490,"43,778"
13.0,0.26,48413,Texas-Schleicher,2801,"53,286"
-952.0,0.208,48415,Texas-Scurry,16655,"56,299"
27.0,0.23,48417,Texas-Shackelford,3272,"65,095"
419.0,0.174,48419,Texas-Shelby,25297,"39,708"
73.0,0.15700000000000003,48421,Texas-Sherman,3017,"55,473"
1836.0,0.241,48423,Texas-Smith,232916,"59,538"
50.0,0.266,48425,Texas-Somervell,9123,"67,897"
697.0,0.505,48427,Texas-Starr,64294,"32,516"
71.0,0.224,48429,Texas-Stephens,9364,"46,658"
5.0,0.213,48431,Texas-Sterling,1295,"66,790"
4.0,0.23900000000000002,48433,Texas-Stonewall,1336,"48,267"
10.0,0.27,48435,Texas-Sutton,3779,"63,427"
141.0,0.21100000000000002,48437,Texas-Swisher,7399,"44,388"
20957.0,0.326,48439,Texas-Tarrant,2101282,"70,130"
777.0,0.23099999999999998,48441,Texas-Taylor,138141,"54,465"
0.0,0.18800000000000003,48443,Texas-Terrell,752,"45,677"
26.0,0.22299999999999998,48445,Texas-Terry,12354,"42,953"
1.0,0.14899999999999997,48447,Texas-Throckmorton,1473,"42,746"
548.0,0.216,48449,Texas-Titus,32744,"49,924"
8827.0,0.463,48453,Texas-Travis,1273567,"80,690"
195.0,0.19700000000000004,48455,Texas-Trinity,14675,"43,788"
153.0,0.196,48457,Texas-Tyler,21523,"48,254"
392.0,0.187,48459,Texas-Upshur,41705,"53,078"
-1.0,0.23200000000000004,48461,Texas-Upton,3644,"58,908"
205.0,0.252,48463,Texas-Uvalde,26794,"44,690"
1412.0,0.27599999999999997,48469,Texas-Victoria,92021,"57,344"
251.0,0.30099999999999993,48471,Texas-Walker,71700,"47,519"
759.0,0.25,48473,Texas-Waller,55311,"61,822"
97.0,0.24500000000000005,48475,Texas-Ward,11985,"61,396"
616.0,0.32,48477,Texas-Washington,35626,"59,039"
4123.0,0.48699999999999993,48479,Texas-Webb,276387,"52,576"
518.0,0.295,48481,Texas-Wharton,41671,"49,901"
95.0,0.186,48483,Texas-Wheeler,5026,"58,544"
633.0,0.223,48485,Texas-Wichita,132328,"51,535"
65.0,0.262,48487,Texas-Wilbarger,12695,"42,570"
739.0,0.364,48489,Texas-Willacy,21280,"35,821"
6214.0,0.44000000000000006,48491,Texas-Williamson,591823,"92,661"
571.0,0.301,48493,Texas-Wilson,50950,"76,905"
73.0,0.202,48495,Texas-Winkler,7970,"64,894"
627.0,0.22399999999999998,48497,Texas-Wise,69877,"70,468"
273.0,0.261,48499,Texas-Wood,45621,"56,945"
15.0,0.22899999999999998,48501,Texas-Yoakum,8686,"62,636"
84.0,0.21999999999999997,48503,Texas-Young,17937,"52,643"
73.0,0.401,48505,Texas-Zapata,14221,"36,069"
48.0,0.291,48507,Texas-Zavala,11807,"32,538"
158.0,0.203,49001,Utah-Beaver,6725,"58,309"
1730.0,0.245,49005,Utah-Cache,128309,"63,180"
326.0,0.246,49007,Utah-Carbon,20476,"52,110"
